prob,label
2.7339169719198253e-06,0
2.7197440886084223e-06,0
2.758924665613449e-06,0
2.7490812044561608e-06,0
2.7473931822896702e-06,0
2.7430996851762757e-06,0
0.9999961853027344,1
2.7435808078735135e-06,0
2.7760750072047813e-06,0
2.730258756855619e-06,0
2.7517407943378203e-06,0
2.7299306566419546e-06,0
3.1283459520636825e-06,0
2.7300711735733785e-06,0
2.7383528049540473e-06,0
2.7477180992718786e-06,0
2.803263896566932e-06,0
2.785714968922548e-06,0
2.799379899443011e-06,0
2.7561161459743744e-06,0
2.7482212772156345e-06,0
0.9999961853027344,1
2.7802395834441995e-06,0
2.7800329007732216e-06,0
2.7633118406811263e-06,0
2.849141992555815e-06,0
2.7333851448929636e-06,0
2.746177869994426e-06,0
2.7805340323538985e-06,0
2.722967565205181e-06,0
2.7347748527972726e-06,0
2.7372120712243486e-06,0
2.772762400127249e-06,0
2.75623710876971e-06,0
2.7454916562419385e-06,0
2.7533840238902485e-06,0
2.7646456146612763e-06,0
2.720506699915859e-06,0
2.796615490296972e-06,0
2.733523388087633e-06,0
2.7442142709332984e-06,0
0.9999961853027344,1
2.7630483145912876e-06,0
2.7757519092119765e-06,0
2.7569365101953736e-06,0
2.75059414889256e-06,0
2.739674528129399e-06,0
2.7286969270789996e-06,0
2.940623062386294e-06,0
0.9999961853027344,1
2.7520031835592818e-06,0
2.7478859010443557e-06,0
2.7601986403169576e-06,0
2.7273933937976835e-06,0
0.9999961853027344,1
2.8076840408175485e-06,0
2.7829507871501846e-06,0
2.7566788958210964e-06,0
2.7415776457928587e-06,0
2.744287485256791e-06,0
0.9999961853027344,1
3.079404905292904e-06,0
0.9999961853027344,1
0.9999961853027344,1
2.7359828891349025e-06,0
0.9999961853027344,1
2.7372354907129193e-06,0
0.9999961853027344,1
2.761522864602739e-06,0
0.9999961853027344,1
3.070428647333756e-06,0
2.770695118670119e-06,0
2.746952986854012e-06,0
0.9999961853027344,1
2.7525884433998726e-06,0
2.748850420175586e-06,0
2.7309827146382304e-06,0
2.721560349527863e-06,0
2.773196001726319e-06,0
2.7569733447307954e-06,0
2.7519558898347896e-06,0
2.782743649731856e-06,0
0.9999961853027344,1
0.3951992094516754,0
2.7715198029909516e-06,0
2.7230894374952186e-06,0
2.7140904421685264e-06,0
2.773365167740849e-06,0
2.7533787942957133e-06,0
2.7296468942950014e-06,0
2.752480895651388e-06,0
2.810786327245296e-06,0
2.7527853490028065e-06,0
0.9999961853027344,1
2.726246520978748e-06,0
2.8574686439242214e-06,0
2.749322447925806e-06,0
0.9999954700469971,1
2.7746350497181993e-06,0
0.9999961853027344,1
0.9999954700469971,1
2.740968284342671e-06,0
2.7403175408835523e-06,0
2.7479252366902074e-06,0
0.9999961853027344,1
0.9999961853027344,1
2.7393246000428917e-06,0
2.7981145649391692e-06,0
0.9999961853027344,1
0.9999880790710449,1
2.750919293248444e-06,0
2.7696621600625804e-06,0
2.7581147605815204e-06,0
2.7452299491415033e-06,0
2.7289052013657056e-06,0
2.7618812055152375e-06,0
2.7392463834985392e-06,0
2.802376457111677e-06,0
2.753924945864128e-06,0
2.7411383598519024e-06,0
0.9999961853027344,0
0.9999961853027344,1
0.9999961853027344,1
2.7584617328102468e-06,0
0.9999949932098389,1
2.772016614471795e-06,0
2.7725191102945246e-06,0
2.7279684218228795e-06,0
2.7295714062347542e-06,0
2.740563104453031e-06,0
2.7767503070208477e-06,1
2.7289052013657056e-06,0
2.738898956522462e-06,0
2.760077677521622e-06,0
2.7270527880318696e-06,0
0.9999961853027344,1
0.9999960660934448,1
2.7277915251033846e-06,0
0.9999958276748657,1
0.9999961853027344,1
0.9999961853027344,1
2.7649882667901693e-06,0
2.756400135695003e-06,0
2.722518274822505e-06,0
2.747707640082808e-06,0
2.7421735921961954e-06,0
0.9999961853027344,1
2.7387679892854067e-06,0
2.759201152002788e-06,0
2.7555799988476792e-06,0
0.9999961853027344,1
2.7610306005954044e-06,0
2.788785195662058e-06,0
2.7380031042412156e-06,0
0.9999948740005493,1
2.758816890491289e-06,0
2.7398784823162714e-06,0
2.7540877454157453e-06,0
2.7626185783447e-06,0
2.7676317131408723e-06,0
2.767990736174397e-06,0
2.7557402972888667e-06,0
2.7873572889802745e-06,0
2.7954313281952636e-06,0
2.7758869691751897e-06,0
2.8114995984651614e-06,0
0.9999961853027344,1
2.7591720481723314e-06,0
2.7370736006560037e-06,0
2.7684316137310816e-06,0
2.7679852792061865e-06,0
2.730440883169649e-06,0
2.7710862013918813e-06,0
2.736483793341904e-06,0
2.7485384634928778e-06,0
2.742696551649715e-06,0
2.7701271392288618e-06,0
2.7576727461564587e-06,0
2.7375956506148214e-06,0
2.7280957510811277e-06,0
2.773269898170838e-06,0
2.7718792807718273e-06,0
2.7344019599695457e-06,0
2.7495320864545647e-06,0
2.7796670565294335e-06,0
0.9999961853027344,1
2.7304827199259307e-06,0
2.767188334473758e-06,0
2.7506414426170522e-06,0
2.7644082365441136e-06,0
2.750098474280094e-06,0
2.7489131753100082e-06,0
2.739295950959786e-06,0
2.742646984188468e-06,0
0.9999961853027344,1
2.7673784188664285e-06,0
2.737057911872398e-06,0
2.75527008852805e-06,0
2.7540299925021827e-06,0
2.737486283876933e-06,0
2.7846924695040798e-06,0
2.7699607016984373e-06,0
2.7538724225451006e-06,0
2.7456410407467047e-06,0
2.7485305054142373e-06,0
2.7495950689626625e-06,0
0.9999961853027344,1
2.7466126084618736e-06,0
2.9125155833753524e-06,0
2.754544766503386e-06,0
2.7401842999097425e-06,0
3.075249196626828e-06,0
2.845104290827294e-06,0
2.7386349756852724e-06,0
2.743403001659317e-06,0
2.797805109366891e-06,0
2.78766287920007e-06,0
2.7242533633398125e-06,0
2.721903001656756e-06,0
2.7886521820619237e-06,0
2.7296366624796065e-06,0
2.76271089205693e-06,0
0.9999961853027344,1
2.7600353860179894e-06,0
0.00012204115046188235,0
2.7477913135953713e-06,0
2.741598336797324e-06,0
2.722811586863827e-06,0
2.7685373424901627e-06,0
2.71722933575802e-06,0
2.722001681831898e-06,0
2.735278258114704e-06,0
2.7475898605189286e-06,0
0.9999961853027344,1
2.740981244642171e-06,0
0.9999961853027344,1
0.9999961853027344,1
0.9999961853027344,1
2.7634935122478055e-06,0
0.9999954700469971,0
2.7277446861262433e-06,0
2.763119255178026e-06,0
2.7269409201835515e-06,0
2.716983090067515e-06,0
2.7500145733938552e-06,0
0.9999961853027344,1
2.7470500754134264e-06,0
0.9999961853027344,1
2.770357014014735e-06,0
2.7335206596035277e-06,0
2.7771288841904607e-06,0
2.7910759854421485e-06,0
2.7419880552770337e-06,1
2.7424614472693065e-06,0
2.7581093036133097e-06,0
2.726548245846061e-06,0
2.7360347303329036e-06,0
2.76911828223092e-06,0
2.7950209187110886e-06,0
2.7424430300015956e-06,0
2.8069664494978497e-06,0
2.7648036393657094e-06,0
2.765898216239293e-06,0
0.9999961853027344,1
2.7259163744020043e-06,0
2.7594669518293813e-06,0
0.9999961853027344,1
2.7553278414416127e-06,0
2.7793914796347963e-06,0
2.7596800009632716e-06,0
0.9999961853027344,1
2.7864139156008605e-06,0
2.765747922239825e-06,0
0.9999961853027344,1
2.761715222732164e-06,0
2.7343289730197284e-06,0
2.7417238470661687e-06,0
0.9999961853027344,1
2.7619416869129054e-06,0
2.712667310333927e-06,0
0.9999961853027344,1
2.7424039217294194e-06,0
2.7983014661003835e-06,0
2.7863286504725693e-06,0
2.7277421850158134e-06,0
2.7838109417643864e-06,0
2.740024910963257e-06,0
2.8065062451787526e-06,0
2.787886387523031e-06,0
2.7553724066819996e-06,0
2.7264131858828478e-06,0
2.752241925918497e-06,0
2.7786518330685794e-06,0
0.9999961853027344,1
2.8019703677273355e-06,0
2.748229235294275e-06,0
2.7862702154379804e-06,0
2.742505785136018e-06,0
2.7557587145565776e-06,0
0.9999961853027344,1
2.7463663627713686e-06,0
2.7695909921021666e-06,0
2.730565938691143e-06,0
3.1131762625591364e-06,0
2.7810219762613997e-06,0
2.751515012278105e-06,0
2.75883280664857e-06,0
2.7634382604446728e-06,0
2.748740143942996e-06,0
2.7484361453389283e-06,0
0.9999961853027344,1
2.750478643065435e-06,0
0.9999959468841553,0
2.7976557248621248e-06,0
2.728759227466071e-06,0
2.7724847768695327e-06,0
2.7335286176821683e-06,0
2.7723656330636004e-06,0
2.76912078334135e-06,0
2.740646777965594e-06,0
0.9999961853027344,1
2.7766045604948886e-06,0
2.7300086458126316e-06,0
2.7466019218991278e-06,0
2.7664284516504267e-06,0
2.7270891678199405e-06,0
2.7606592993834056e-06,0
2.768236299743876e-06,0
2.749799477896886e-06,0
2.7978160233033122e-06,0
2.7470368877402507e-06,0
2.730990672716871e-06,0
2.7715250325854868e-06,0
2.7487717488838825e-06,0
2.7512946871866006e-06,0
2.745203573795152e-06,0
2.777467670966871e-06,0
0.9999961853027344,1
2.7470002805785043e-06,0
0.9999961853027344,1
2.7346809474693146e-06,0
2.7247597245150246e-06,0
2.7636808681563707e-06,0
0.9999961853027344,1
2.7841797418659553e-06,0
2.772387006189092e-06,0
2.7133062303619226e-06,0
2.72779675469792e-06,0
2.7406756544223754e-06,0
2.789545987980091e-06,0
0.9999961853027344,1
2.7411774681240786e-06,0
2.7647827209875686e-06,0
2.767367959677358e-06,0
2.74399712907325e-06,0
0.9999961853027344,1
2.7608937216427876e-06,0
2.7447113097878173e-06,0
0.9999960660934448,1
2.7505600428412436e-06,0
2.7447010779724224e-06,0
0.9993143081665039,1
2.76133869192563e-06,0
2.761778432613937e-06,0
2.775979510261095e-06,0
2.7605119612417184e-06,0
2.7199309897696367e-06,0
2.7638388928608038e-06,0
2.7553435302252183e-06,0
2.7364706056687282e-06,1
2.7665232664730866e-06,0
2.8038950858899625e-06,0
2.7657531518343603e-06,0
2.746562586253276e-06,0
2.725466856645653e-06,0
2.751003421508358e-06,0
2.770267201412935e-06,0
2.769641014310764e-06,0
2.7707744720828487e-06,0
2.7682388008543057e-06,0
2.774492259050021e-06,0
2.726907268879586e-06,0
2.7801918349723564e-06,0
0.9999961853027344,1
2.747091912169708e-06,0
2.7352052711648867e-06,0
2.7209298423258588e-06,0
2.7344906357029686e-06,0
0.9999961853027344,1
2.7830358249048004e-06,0
2.7383687211113283e-06,0
0.9999961853027344,1
4.8408481234218925e-05,1
2.7526909889274975e-06,0
2.770325181700173e-06,0
0.9999959468841553,1
0.9999961853027344,1
2.7332598619977944e-06,0
2.751003421508358e-06,0
0.9999961853027344,1
2.7351661628927104e-06,0
2.7915443752135616e-06,0
2.744570110735367e-06,0
2.731701670199982e-06,0
2.7688142836268526e-06,0
2.728637127802358e-06,0
2.7309879442327656e-06,0
2.781167722787359e-06,0
2.7590167519520037e-06,0
2.821690486598527e-06,0
2.7683074677042896e-06,0
2.723450734265498e-06,0
4.180902578809764e-06,0
2.746473683146178e-06,0
2.737491286097793e-06,0
2.731941322053899e-06,0
0.9999961853027344,1
2.7661119474942097e-06,0
2.718634277698584e-06,0
2.735941052378621e-06,0
2.7493169909575954e-06,0
2.7725586733140517e-06,0
2.7832106752612162e-06,0
0.9999961853027344,1
2.7658429644361604e-06,0
2.761931227723835e-06,0
2.7423855044617085e-06,0
2.753654598564026e-06,0
2.722967565205181e-06,0
2.7472831334307557e-06,0
2.755017703748308e-06,0
2.7615492399490904e-06,0
2.764070814009756e-06,0
2.7961859814240597e-06,0
2.7315245461068116e-06,0
2.734433337536757e-06,0
0.9999954700469971,1
2.7632852379610995e-06,0
2.715713890211191e-06,0
2.776789870040375e-06,0
0.9999961853027344,1
2.786339337035315e-06,0
2.7599353416007943e-06,0
2.742848437264911e-06,0
2.747461394392303e-06,0
2.7663677428790834e-06,0
